city,date,new_cases_raw,new_cases_7dayMA,new_deaths_raw,new_deaths_7dayMA,new_hosp_raw,new_hosp_7dayMA,date_of_access,source,geo_level
Philadelphia,2020-09-04,92,128,0,0,19,12,2021-09-07,LHD,city
Philadelphia,2020-09-07,29,93,0,0,0,9,2021-09-07,LHD,city
Philadelphia,2020-09-10,123,81,0,0,13,9,2021-09-07,LHD,city
Philadelphia,2020-09-13,38,83,0,0,7,8,2021-09-07,LHD,city
Philadelphia,2020-09-16,97,93,0,0,8,9,2021-09-07,LHD,city
Philadelphia,2020-09-19,67,87,0,0,6,7,2021-09-07,LHD,city
Philadelphia,2020-09-22,110,88,0,0,7,7,2021-09-07,LHD,city
Philadelphia,2020-09-25,113,96,0,0,8,6,2021-09-07,LHD,city
Philadelphia,2020-09-28,145,109,0,0,8,7,2021-09-07,LHD,city
Philadelphia,2020-10-01,187,135,0,0,9,11,2021-09-07,LHD,city
Philadelphia,2020-10-04,108,149,0,0,13,12,2021-09-07,LHD,city
Philadelphia,2020-10-07,235,172,0,0,17,13,2021-09-07,LHD,city
Philadelphia,2020-10-10,137,197,0,0,14,15,2021-09-07,LHD,city
Philadelphia,2020-10-13,222,197,0,0,30,17,2021-09-07,LHD,city
Philadelphia,2020-10-16,293,216,0,0,24,21,2021-09-07,LHD,city
Philadelphia,2020-10-19,278,243,0,0,28,23,2021-09-07,LHD,city
Philadelphia,2020-10-22,438,310,0,0,25,23,2021-09-07,LHD,city
Philadelphia,2020-10-25,213,348,0,0,30,28,2021-09-07,LHD,city
Philadelphia,2020-10-28,497,387,0,0,33,32,2021-09-07,LHD,city
Philadelphia,2020-10-31,289,407,0,0,24,32,2021-09-07,LHD,city
Philadelphia,2020-11-03,618,457,0,0,39,35,2021-09-07,LHD,city
Philadelphia,2020-11-06,852,578,0,0,59,46,2021-09-07,LHD,city
Philadelphia,2020-11-09,1019,704,6,1,84,61,2021-09-07,LHD,city
Philadelphia,2020-11-12,1136,884,0,2,83,70,2021-09-07,LHD,city
Philadelphia,2020-11-15,518,936,8,5,66,73,2021-09-07,LHD,city
Philadelphia,2020-11-18,1188,967,8,5,95,76,2021-09-07,LHD,city
Philadelphia,2020-11-21,653,976,11,7,77,79,2021-09-07,LHD,city
Philadelphia,2020-11-24,1248,1016,12,9,95,87,2021-09-07,LHD,city
Philadelphia,2020-11-27,927,868,15,12,92,84,2021-09-07,LHD,city
Philadelphia,2020-11-30,1275,869,12,13,94,85,2021-09-07,LHD,city
Philadelphia,2020-12-03,1309,1051,23,15,89,90,2021-09-07,LHD,city
Philadelphia,2020-12-06,523,1084,13,15,85,92,2021-09-07,LHD,city
Philadelphia,2020-12-09,1127,1028,21,17,86,89,2021-09-07,LHD,city
Philadelphia,2020-12-12,520,951,17,15,69,84,2021-09-07,LHD,city
Philadelphia,2020-12-15,1014,873,15,14,86,76,2021-09-07,LHD,city
Philadelphia,2020-12-18,813,715,17,16,81,68,2021-09-07,LHD,city
Philadelphia,2020-12-21,930,697,16,17,74,69,2021-09-07,LHD,city
Philadelphia,2020-12-24,552,697,20,16,54,66,2021-09-07,LHD,city
Philadelphia,2020-12-27,305,588,25,17,37,58,2021-09-07,LHD,city
Philadelphia,2020-12-30,674,539,18,18,82,61,2021-09-07,LHD,city
Philadelphia,2021-01-02,448,548,11,16,44,58,2021-09-07,LHD,city
Philadelphia,2021-01-05,823,562,15,16,68,57,2021-09-07,LHD,city
Philadelphia,2021-01-08,695,661,13,14,52,52,2021-09-07,LHD,city
Philadelphia,2021-01-11,738,624,8,13,39,46,2021-09-07,LHD,city
Philadelphia,2021-01-14,574,558,13,12,37,41,2021-09-07,LHD,city
Philadelphia,2021-01-17,255,522,14,10,34,38,2021-09-07,LHD,city
Philadelphia,2021-01-20,487,465,8,10,38,34,2021-09-07,LHD,city
Philadelphia,2021-01-23,281,435,12,12,33,36,2021-09-07,LHD,city
Philadelphia,2021-01-26,470,431,11,11,39,38,2021-09-07,LHD,city
Philadelphia,2021-01-29,425,426,9,10,25,34,2021-09-07,LHD,city
Philadelphia,2021-02-01,135,355,7,8,11,28,2021-09-07,LHD,city
Philadelphia,2021-02-04,478,323,12,9,33,25,2021-09-07,LHD,city
Philadelphia,2021-02-07,158,323,8,7,15,25,2021-09-07,LHD,city
Philadelphia,2021-02-10,349,350,6,6,24,24,2021-09-07,LHD,city
Philadelphia,2021-02-13,182,292,7,5,21,24,2021-09-07,LHD,city
Philadelphia,2021-02-16,331,276,0,6,24,24,2021-09-07,LHD,city
Philadelphia,2021-02-19,251,240,0,6,16,19,2021-09-07,LHD,city
Philadelphia,2021-02-22,284,252,0,4,22,20,2021-09-07,LHD,city
Philadelphia,2021-02-25,282,265,8,4,17,21,2021-09-07,LHD,city
Philadelphia,2021-02-28,169,262,0,1,16,19,2021-09-07,LHD,city
Philadelphia,2021-03-03,338,269,0,2,22,17,2021-09-07,LHD,city
Philadelphia,2021-03-06,216,285,0,1,28,21,2021-09-07,LHD,city
Philadelphia,2021-03-09,330,296,0,0,24,22,2021-09-07,LHD,city
Philadelphia,2021-03-12,328,296,0,0,30,26,2021-09-07,LHD,city
Philadelphia,2021-03-15,478,322,0,1,36,27,2021-09-07,LHD,city
Philadelphia,2021-03-18,472,394,0,1,29,29,2021-09-07,LHD,city
Philadelphia,2021-03-21,311,450,0,2,31,33,2021-09-07,LHD,city
Philadelphia,2021-03-24,601,483,0,2,50,36,2021-09-07,LHD,city
Philadelphia,2021-03-27,373,519,6,1,36,36,2021-09-07,LHD,city
Philadelphia,2021-03-30,628,557,8,3,40,38,2021-09-07,LHD,city
Philadelphia,2021-04-02,583,561,8,4,37,37,2021-09-07,LHD,city
Philadelphia,2021-04-05,743,575,0,4,41,40,2021-09-07,LHD,city
Philadelphia,2021-04-08,672,590,9,7,45,41,2021-09-07,LHD,city
Philadelphia,2021-04-11,413,609,11,7,46,41,2021-09-07,LHD,city
Philadelphia,2021-04-14,690,639,9,8,46,48,2021-09-07,LHD,city
Philadelphia,2021-04-17,413,624,7,9,29,48,2021-09-07,LHD,city
Philadelphia,2021-04-20,520,557,10,7,52,45,2021-09-07,LHD,city
Philadelphia,2021-04-23,481,500,7,5,35,42,2021-09-07,LHD,city
Philadelphia,2021-04-26,539,467,6,5,35,39,2021-09-07,LHD,city
Philadelphia,2021-04-29,440,434,7,7,27,35,2021-09-07,LHD,city
Philadelphia,2021-05-02,210,393,9,8,26,31,2021-09-07,LHD,city
Philadelphia,2021-05-05,254,315,10,7,23,24,2021-09-07,LHD,city
Philadelphia,2021-05-08,166,260,8,8,24,21,2021-09-07,LHD,city
Philadelphia,2021-05-11,252,223,7,5,16,18,2021-09-07,LHD,city
Philadelphia,2021-05-14,173,203,0,3,7,17,2021-09-07,LHD,city
Philadelphia,2021-05-17,187,183,0,2,18,14,2021-09-07,LHD,city
Philadelphia,2021-05-20,153,146,6,1,11,11,2021-09-07,LHD,city
Philadelphia,2021-05-23,81,134,0,2,14,13,2021-09-07,LHD,city
Philadelphia,2021-05-26,113,115,8,4,12,11,2021-09-07,LHD,city
Philadelphia,2021-05-29,51,96,0,2,7,10,2021-09-07,LHD,city
Philadelphia,2021-06-01,93,76,0,1,9,7,2021-09-07,LHD,city
Philadelphia,2021-06-04,64,62,0,0,0,5,2021-09-07,LHD,city
Philadelphia,2021-06-07,40,59,,,0,4,2021-09-07,LHD,city
Philadelphia,2021-06-10,37,42,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-06-13,20,33,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-06-16,24,28,,,0,0,2021-09-07,LHD,city
Philadelphia,2021-06-19,23,27,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-06-22,28,27,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-06-25,30,26,,,6,1,2021-09-07,LHD,city
Philadelphia,2021-06-28,23,23,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-07-01,29,24,,,0,1,2021-09-07,LHD,city
Philadelphia,2021-07-04,9,25,,,0,0,2021-09-07,LHD,city
Philadelphia,2021-07-07,38,31,,,0,0,2021-09-07,LHD,city
Philadelphia,2021-07-10,40,34,,,0,0,2021-09-07,LHD,city
Philadelphia,2021-07-13,65,48,,,0,0,2021-09-07,LHD,city
Philadelphia,2021-07-16,67,66,,,6,2,2021-09-07,LHD,city
Philadelphia,2021-07-19,93,71,,,0,2,2021-09-07,LHD,city
Philadelphia,2021-07-22,111,84,,,0,3,2021-09-07,LHD,city
Philadelphia,2021-07-25,85,100,,,6,5,2021-09-07,LHD,city
Philadelphia,2021-07-28,183,126,,,8,6,2021-09-07,LHD,city
Philadelphia,2021-07-31,151,162,,,13,7,2021-09-07,LHD,city
Philadelphia,2021-08-03,222,186,,,10,6,2021-09-07,LHD,city
Philadelphia,2021-08-06,275,212,,,14,9,2021-09-07,LHD,city
Philadelphia,2021-08-09,304,232,,,16,11,2021-09-07,LHD,city
Philadelphia,2021-08-12,336,270,,,14,12,2021-09-07,LHD,city
Philadelphia,2021-08-15,200,294,,,7,13,2021-09-07,LHD,city
Philadelphia,2021-08-18,324,302,,,6,12,2021-09-07,LHD,city
Philadelphia,2021-08-21,249,295,,,16,11,2021-09-07,LHD,city
Philadelphia,2021-08-24,392,306,,,6,9,2021-09-07,LHD,city
Philadelphia,2021-08-27,345,324,,,14,11,2021-09-07,LHD,city
Philadelphia,2021-08-30,364,328,,,6,9,2021-09-07,LHD,city
Philadelphia,2021-09-02,256,293,,,0,5,2021-09-07,LHD,city
Philadelphia,2021-09-05,145,266,,,0,1,2021-09-07,LHD,city
San Francisco,2020-03-11,9,4,,,,,2021-09-04,LHD,city
San Francisco,2020-03-14,10,7,,,,,2021-09-04,LHD,city
San Francisco,2020-03-17,26,17,,,,,2021-09-04,LHD,city
San Francisco,2020-03-20,35,23,,,,,2021-09-04,LHD,city
San Francisco,2020-03-23,33,25,0,0,,,2021-09-04,LHD,city
San Francisco,2020-03-26,40,33,3,1,,,2021-09-04,LHD,city
San Francisco,2020-03-29,13,31,0,1,,,2021-09-04,LHD,city
San Francisco,2020-04-01,39,34,3,1,,,2021-09-04,LHD,city
San Francisco,2020-04-04,15,32,0,1,,,2021-09-04,LHD,city
San Francisco,2020-04-07,56,37,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-10,26,46,2,1,,,2021-09-04,LHD,city
San Francisco,2020-04-13,33,42,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-16,31,33,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-19,32,36,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-22,32,31,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-25,50,38,1,1,,,2021-09-04,LHD,city
San Francisco,2020-04-28,72,43,1,1,,,2021-09-04,LHD,city
San Francisco,2020-05-01,34,44,1,1,,,2021-09-04,LHD,city
San Francisco,2020-05-04,44,42,0,1,,,2021-09-04,LHD,city
San Francisco,2020-05-07,29,36,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-10,5,28,0,1,,,2021-09-04,LHD,city
San Francisco,2020-05-13,32,26,0,1,,,2021-09-04,LHD,city
San Francisco,2020-05-16,8,28,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-19,31,28,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-22,32,27,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-25,9,24,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-28,23,25,0,0,,,2021-09-04,LHD,city
San Francisco,2020-05-31,25,27,1,0,,,2021-09-04,LHD,city
San Francisco,2020-06-03,27,30,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-06,15,31,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-09,33,28,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-12,27,24,1,0,,,2021-09-04,LHD,city
San Francisco,2020-06-15,35,25,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-18,45,34,1,0,,,2021-09-04,LHD,city
San Francisco,2020-06-21,32,42,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-24,62,58,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-27,51,66,0,0,,,2021-09-04,LHD,city
San Francisco,2020-06-30,98,65,0,0,,,2021-09-04,LHD,city
San Francisco,2020-07-03,80,74,0,0,,,2021-09-04,LHD,city
San Francisco,2020-07-06,87,75,1,0,,,2021-09-04,LHD,city
San Francisco,2020-07-09,107,80,0,0,,,2021-09-04,LHD,city
San Francisco,2020-07-12,67,96,1,0,,,2021-09-04,LHD,city
San Francisco,2020-07-15,154,118,1,1,,,2021-09-04,LHD,city
San Francisco,2020-07-18,80,128,1,1,,,2021-09-04,LHD,city
San Francisco,2020-07-21,128,126,1,1,,,2021-09-04,LHD,city
San Francisco,2020-07-24,121,114,0,1,,,2021-09-04,LHD,city
San Francisco,2020-07-27,92,104,1,1,,,2021-09-04,LHD,city
San Francisco,2020-07-30,126,102,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-02,45,97,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-05,132,96,1,1,,,2021-09-04,LHD,city
San Francisco,2020-08-08,60,94,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-11,105,99,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-14,108,96,1,1,,,2021-09-04,LHD,city
San Francisco,2020-08-17,81,91,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-20,85,79,2,1,,,2021-09-04,LHD,city
San Francisco,2020-08-23,41,72,0,1,,,2021-09-04,LHD,city
San Francisco,2020-08-26,89,72,1,1,,,2021-09-04,LHD,city
San Francisco,2020-08-29,46,73,1,0,,,2021-09-04,LHD,city
San Francisco,2020-09-01,83,71,1,1,,,2021-09-04,LHD,city
San Francisco,2020-09-04,78,71,0,1,,,2021-09-04,LHD,city
San Francisco,2020-09-07,49,64,1,1,,,2021-09-04,LHD,city
San Francisco,2020-09-10,53,54,4,2,,,2021-09-04,LHD,city
San Francisco,2020-09-13,21,56,0,1,,,2021-09-04,LHD,city
San Francisco,2020-09-16,70,65,1,1,,,2021-09-04,LHD,city
San Francisco,2020-09-19,38,64,0,1,,,2021-09-04,LHD,city
San Francisco,2020-09-22,52,53,3,1,,,2021-09-04,LHD,city
San Francisco,2020-09-25,53,50,2,1,,,2021-09-04,LHD,city
San Francisco,2020-09-28,53,50,3,2,,,2021-09-04,LHD,city
San Francisco,2020-10-01,41,42,5,2,,,2021-09-04,LHD,city
San Francisco,2020-10-04,14,35,5,2,,,2021-09-04,LHD,city
San Francisco,2020-10-07,35,28,0,2,,,2021-09-04,LHD,city
San Francisco,2020-10-10,19,29,3,2,,,2021-09-04,LHD,city
San Francisco,2020-10-13,43,32,0,2,,,2021-09-04,LHD,city
San Francisco,2020-10-16,39,32,0,1,,,2021-09-04,LHD,city
San Francisco,2020-10-19,39,32,2,1,,,2021-09-04,LHD,city
San Francisco,2020-10-22,56,34,0,0,,,2021-09-04,LHD,city
San Francisco,2020-10-25,33,41,0,1,,,2021-09-04,LHD,city
San Francisco,2020-10-28,63,51,0,0,,,2021-09-04,LHD,city
San Francisco,2020-10-31,49,54,0,0,,,2021-09-04,LHD,city
San Francisco,2020-11-03,98,64,0,0,,,2021-09-04,LHD,city
San Francisco,2020-11-06,110,91,0,0,,,2021-09-04,LHD,city
San Francisco,2020-11-09,126,96,2,0,,,2021-09-04,LHD,city
San Francisco,2020-11-12,143,99,1,0,,,2021-09-04,LHD,city
San Francisco,2020-11-15,63,105,1,1,,,2021-09-04,LHD,city
San Francisco,2020-11-18,182,126,1,1,,,2021-09-04,LHD,city
San Francisco,2020-11-21,92,141,0,0,,,2021-09-04,LHD,city
San Francisco,2020-11-24,193,152,1,0,,,2021-09-04,LHD,city
San Francisco,2020-11-27,125,127,0,0,,,2021-09-04,LHD,city
San Francisco,2020-11-30,271,149,1,1,,,2021-09-04,LHD,city
San Francisco,2020-12-03,288,218,1,1,,,2021-09-04,LHD,city
San Francisco,2020-12-06,115,237,0,1,,,2021-09-04,LHD,city
San Francisco,2020-12-09,309,247,2,1,,,2021-09-04,LHD,city
San Francisco,2020-12-12,201,271,1,1,,,2021-09-04,LHD,city
San Francisco,2020-12-15,382,289,3,2,,,2021-09-04,LHD,city
San Francisco,2020-12-18,298,290,3,2,,,2021-09-04,LHD,city
San Francisco,2020-12-21,325,270,1,3,,,2021-09-04,LHD,city
San Francisco,2020-12-24,235,244,8,3,,,2021-09-04,LHD,city
San Francisco,2020-12-27,154,233,4,4,,,2021-09-04,LHD,city
San Francisco,2020-12-30,376,270,6,6,,,2021-09-04,LHD,city
San Francisco,2021-01-02,238,278,9,6,,,2021-09-04,LHD,city
San Francisco,2021-01-05,447,305,2,5,,,2021-09-04,LHD,city
San Francisco,2021-01-08,362,374,7,6,,,2021-09-04,LHD,city
San Francisco,2021-01-11,425,344,6,5,,,2021-09-04,LHD,city
San Francisco,2021-01-14,322,293,10,7,,,2021-09-04,LHD,city
San Francisco,2021-01-17,114,275,2,7,,,2021-09-04,LHD,city
San Francisco,2021-01-20,226,216,4,5,,,2021-09-04,LHD,city
San Francisco,2021-01-23,108,181,3,5,,,2021-09-04,LHD,city
San Francisco,2021-01-26,146,171,2,5,,,2021-09-04,LHD,city
San Francisco,2021-01-29,143,140,5,4,,,2021-09-04,LHD,city
San Francisco,2021-02-01,169,140,2,5,,,2021-09-04,LHD,city
San Francisco,2021-02-04,170,148,8,5,,,2021-09-04,LHD,city
San Francisco,2021-02-07,67,138,2,4,,,2021-09-04,LHD,city
San Francisco,2021-02-10,112,116,9,6,,,2021-09-04,LHD,city
San Francisco,2021-02-13,46,94,4,5,,,2021-09-04,LHD,city
San Francisco,2021-02-16,84,80,5,5,,,2021-09-04,LHD,city
San Francisco,2021-02-19,60,68,1,3,,,2021-09-04,LHD,city
San Francisco,2021-02-22,83,68,4,2,,,2021-09-04,LHD,city
San Francisco,2021-02-25,58,59,0,2,,,2021-09-04,LHD,city
San Francisco,2021-02-28,28,53,0,2,,,2021-09-04,LHD,city
San Francisco,2021-03-03,41,40,2,1,,,2021-09-04,LHD,city
San Francisco,2021-03-06,28,36,2,1,,,2021-09-04,LHD,city
San Francisco,2021-03-09,36,33,1,1,,,2021-09-04,LHD,city
San Francisco,2021-03-12,47,34,0,1,,,2021-09-04,LHD,city
San Francisco,2021-03-15,41,33,0,1,,,2021-09-04,LHD,city
San Francisco,2021-03-18,28,30,1,0,,,2021-09-04,LHD,city
San Francisco,2021-03-21,18,33,2,1,,,2021-09-04,LHD,city
San Francisco,2021-03-24,52,37,3,1,,,2021-09-04,LHD,city
San Francisco,2021-03-27,24,37,3,2,,,2021-09-04,LHD,city
San Francisco,2021-03-30,29,37,0,1,,,2021-09-04,LHD,city
San Francisco,2021-04-02,24,35,1,1,,,2021-09-04,LHD,city
San Francisco,2021-04-05,60,36,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-08,38,34,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-11,15,37,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-14,42,33,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-17,26,34,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-20,38,33,0,0,,,2021-09-04,LHD,city
San Francisco,2021-04-23,24,26,1,0,,,2021-09-04,LHD,city
San Francisco,2021-04-26,40,26,1,0,,,2021-09-04,LHD,city
San Francisco,2021-04-29,33,26,1,1,,,2021-09-04,LHD,city
San Francisco,2021-05-02,10,26,0,1,,,2021-09-04,LHD,city
San Francisco,2021-05-05,22,24,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-08,15,20,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-11,23,19,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-14,19,18,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-17,20,17,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-20,21,17,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-23,5,15,1,0,,,2021-09-04,LHD,city
San Francisco,2021-05-26,19,14,0,0,,,2021-09-04,LHD,city
San Francisco,2021-05-29,7,12,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-01,25,14,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-04,10,15,3,0,,,2021-09-04,LHD,city
San Francisco,2021-06-07,13,14,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-10,16,11,0,1,,,2021-09-04,LHD,city
San Francisco,2021-06-13,5,11,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-16,13,11,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-19,2,10,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-22,12,12,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-25,11,13,0,0,,,2021-09-04,LHD,city
San Francisco,2021-06-28,32,16,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-01,44,27,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-04,15,34,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-07,87,43,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-10,68,63,1,0,,,2021-09-04,LHD,city
San Francisco,2021-07-13,118,90,1,0,,,2021-09-04,LHD,city
San Francisco,2021-07-16,132,113,2,1,,,2021-09-04,LHD,city
San Francisco,2021-07-19,196,132,2,1,,,2021-09-04,LHD,city
San Francisco,2021-07-22,236,175,1,1,,,2021-09-04,LHD,city
San Francisco,2021-07-25,110,201,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-28,399,251,0,0,,,2021-09-04,LHD,city
San Francisco,2021-07-31,208,294,0,0,,,2021-09-04,LHD,city
San Francisco,2021-08-03,337,308,2,1,,,2021-09-04,LHD,city
San Francisco,2021-08-06,251,274,0,1,,,2021-09-04,LHD,city
San Francisco,2021-08-09,276,252,1,1,,,2021-09-04,LHD,city
San Francisco,2021-08-12,239,220,0,0,,,2021-09-04,LHD,city
San Francisco,2021-08-15,109,208,2,1,,,2021-09-04,LHD,city
San Francisco,2021-08-18,199,190,0,2,,,2021-09-04,LHD,city
San Francisco,2021-08-21,84,173,1,1,,,2021-09-04,LHD,city
San Francisco,2021-08-24,150,150,2,1,,,2021-09-04,LHD,city
San Francisco,2021-08-27,126,136,,,,,2021-09-04,LHD,city
San Francisco,2021-08-30,130,126,,,,,2021-09-04,LHD,city
San Francisco,2021-09-02,81,101,,,,,2021-09-04,LHD,city
San Jose,2020-03-05,7,4,0,0,,,2021-09-06,LHD,county
San Jose,2020-03-08,4,6,0,0,,,2021-09-06,LHD,county
San Jose,2020-03-11,26,12,0,0,,,2021-09-06,LHD,county
San Jose,2020-03-14,43,25,0,0,,,2021-09-06,LHD,county
San Jose,2020-03-17,53,37,3,1,,,2021-09-06,LHD,county
San Jose,2020-03-20,64,46,2,1,,,2021-09-06,LHD,county
San Jose,2020-03-23,79,52,5,2,,,2021-09-06,LHD,county
San Jose,2020-03-26,75,64,0,3,,,2021-09-06,LHD,county
San Jose,2020-03-29,24,62,2,3,,,2021-09-06,LHD,county
San Jose,2020-04-01,50,55,3,2,,,2021-09-06,LHD,county
San Jose,2020-04-04,33,47,2,2,,,2021-09-06,LHD,county
San Jose,2020-04-07,41,45,1,2,,,2021-09-06,LHD,county
San Jose,2020-04-10,82,56,1,2,,,2021-09-06,LHD,county
San Jose,2020-04-13,41,53,1,3,,,2021-09-06,LHD,county
San Jose,2020-04-16,27,41,3,3,,,2021-09-06,LHD,county
San Jose,2020-04-19,14,30,2,3,,,2021-09-06,LHD,county
San Jose,2020-04-22,49,28,3,4,,,2021-09-06,LHD,county
San Jose,2020-04-25,14,25,1,2,,,2021-09-06,LHD,county
San Jose,2020-04-28,22,24,2,2,,,2021-09-06,LHD,county
San Jose,2020-05-01,21,19,2,2,,,2021-09-06,LHD,county
San Jose,2020-05-04,19,17,4,2,,,2021-09-06,LHD,county
San Jose,2020-05-07,12,16,0,2,,,2021-09-06,LHD,county
San Jose,2020-05-10,3,16,0,1,,,2021-09-06,LHD,county
San Jose,2020-05-13,20,15,1,1,,,2021-09-06,LHD,county
San Jose,2020-05-16,15,16,1,1,,,2021-09-06,LHD,county
San Jose,2020-05-19,44,23,0,1,,,2021-09-06,LHD,county
San Jose,2020-05-22,26,27,0,0,,,2021-09-06,LHD,county
San Jose,2020-05-25,7,22,1,0,,,2021-09-06,LHD,county
San Jose,2020-05-28,23,21,2,0,,,2021-09-06,LHD,county
San Jose,2020-05-31,10,24,2,1,,,2021-09-06,LHD,county
San Jose,2020-06-03,42,28,0,1,,,2021-09-06,LHD,county
San Jose,2020-06-06,13,28,0,1,,,2021-09-06,LHD,county
San Jose,2020-06-09,47,33,1,0,,,2021-09-06,LHD,county
San Jose,2020-06-12,58,41,1,0,,,2021-09-06,LHD,county
San Jose,2020-06-15,62,45,0,0,,,2021-09-06,LHD,county
San Jose,2020-06-18,102,63,0,0,,,2021-09-06,LHD,county
San Jose,2020-06-21,37,78,0,0,,,2021-09-06,LHD,county
San Jose,2020-06-24,147,106,1,1,,,2021-09-06,LHD,county
San Jose,2020-06-27,111,123,0,1,,,2021-09-06,LHD,county
San Jose,2020-06-30,189,131,0,1,,,2021-09-06,LHD,county
San Jose,2020-07-03,79,136,1,1,,,2021-09-06,LHD,county
San Jose,2020-07-06,254,147,2,1,,,2021-09-06,LHD,county
San Jose,2020-07-09,281,191,5,2,,,2021-09-06,LHD,county
San Jose,2020-07-12,119,237,1,1,,,2021-09-06,LHD,county
San Jose,2020-07-15,385,253,1,1,,,2021-09-06,LHD,county
San Jose,2020-07-18,170,268,2,1,,,2021-09-06,LHD,county
San Jose,2020-07-21,312,258,1,1,,,2021-09-06,LHD,county
San Jose,2020-07-24,246,230,1,1,,,2021-09-06,LHD,county
San Jose,2020-07-27,176,219,0,1,,,2021-09-06,LHD,county
San Jose,2020-07-30,241,207,2,1,,,2021-09-06,LHD,county
San Jose,2020-08-02,84,215,2,1,,,2021-09-06,LHD,county
San Jose,2020-08-05,333,224,1,2,,,2021-09-06,LHD,county
San Jose,2020-08-08,206,228,0,1,,,2021-09-06,LHD,county
San Jose,2020-08-11,330,244,2,1,,,2021-09-06,LHD,county
San Jose,2020-08-14,254,236,1,1,,,2021-09-06,LHD,county
San Jose,2020-08-17,186,218,1,2,,,2021-09-06,LHD,county
San Jose,2020-08-20,162,181,2,2,,,2021-09-06,LHD,county
San Jose,2020-08-23,60,164,2,2,,,2021-09-06,LHD,county
San Jose,2020-08-26,228,171,6,3,,,2021-09-06,LHD,county
San Jose,2020-08-29,141,180,1,2,,,2021-09-06,LHD,county
San Jose,2020-09-01,234,171,3,2,,,2021-09-06,LHD,county
San Jose,2020-09-04,177,165,2,2,,,2021-09-06,LHD,county
San Jose,2020-09-07,41,141,0,2,,,2021-09-06,LHD,county
San Jose,2020-09-10,145,128,1,2,,,2021-09-06,LHD,county
San Jose,2020-09-13,33,119,5,2,,,2021-09-06,LHD,county
San Jose,2020-09-16,150,128,0,2,,,2021-09-06,LHD,county
San Jose,2020-09-19,71,130,4,3,,,2021-09-06,LHD,county
San Jose,2020-09-22,146,120,2,1,,,2021-09-06,LHD,county
San Jose,2020-09-25,103,106,0,2,,,2021-09-06,LHD,county
San Jose,2020-09-28,97,99,2,2,,,2021-09-06,LHD,county
San Jose,2020-10-01,122,97,0,2,,,2021-09-06,LHD,county
San Jose,2020-10-04,43,102,3,2,,,2021-09-06,LHD,county
San Jose,2020-10-07,130,102,0,1,,,2021-09-06,LHD,county
San Jose,2020-10-10,88,105,0,2,,,2021-09-06,LHD,county
San Jose,2020-10-13,150,112,0,2,,,2021-09-06,LHD,county
San Jose,2020-10-16,111,119,0,1,,,2021-09-06,LHD,county
